movieId,avg_rating,count_rating,overall_avg_rating,title,genres,genres_array,no_of_genres
6535,2.409090909090909,11,3.262448274810963,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,['Comedy'],1
6536,3.6666666666666665,6,3.262448274810963,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,"['Adventure', 'Animation', 'Children', 'Fantasy']",4
6537,3.0444444444444443,45,3.262448274810963,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']",3
6538,3.6,5,3.262448274810963,Swimming Pool (2003),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",3
6539,3.778523489932886,149,3.262448274810963,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,"['Action', 'Adventure', 'Comedy', 'Fantasy']",4
6541,2.625,32,3.262448274810963,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,"['Action', 'Fantasy', 'Sci-Fi']",3
6542,3.5,1,3.262448274810963,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,"['Comedy', 'Drama', 'War']",3
6545,4.5,1,3.262448274810963,I Capture the Castle (2003),Drama|Romance,"['Drama', 'Romance']",2
6547,2.25,2,3.262448274810963,Northfork (2003),Drama|Fantasy,"['Drama', 'Fantasy']",2
6548,2.8823529411764706,17,3.262448274810963,Bad Boys II (2003),Action|Comedy|Crime|Thriller,"['Action', 'Comedy', 'Crime', 'Thriller']",4
6549,3.5,3,3.262448274810963,How to Deal (2003),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
6550,2.9615384615384617,13,3.262448274810963,Johnny English (2003),Action|Comedy|Thriller,"['Action', 'Comedy', 'Thriller']",3
6551,4.0,1,3.262448274810963,"Anarchist Cookbook, The (2002)",Comedy|Romance,"['Comedy', 'Romance']",2
6552,3.625,12,3.262448274810963,Dirty Pretty Things (2002),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",3
6553,4.0,1,3.262448274810963,"Embalmer, The (Imbalsamatore, L') (2002)",Drama,['Drama'],1
6554,1.25,2,3.262448274810963,Garage Days (2002),Comedy|Musical,"['Comedy', 'Musical']",2
6557,0.5,1,3.262448274810963,Born to Be Wild (1995),Adventure|Children|Comedy|Drama,"['Adventure', 'Children', 'Comedy', 'Drama']",4
6558,2.3333333333333335,3,3.262448274810963,Curly Sue (1991),Comedy|Drama,"['Comedy', 'Drama']",2
6559,2.5,4,3.262448274810963,Little Giants (1994),Children|Comedy,"['Children', 'Comedy']",2
6560,2.0,1,3.262448274810963,Loose Cannons (1990),Action|Comedy,"['Action', 'Comedy']",2
6561,3.0,1,3.262448274810963,"Mouse That Roared, The (1959)",Comedy|War,"['Comedy', 'War']",2
6563,2.5,1,3.262448274810963,Masked & Anonymous (2003),Comedy|Drama,"['Comedy', 'Drama']",2
6564,2.6470588235294117,17,3.262448274810963,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",5
6565,3.6944444444444446,18,3.262448274810963,Seabiscuit (2003),Drama,['Drama'],1
6566,2.0,3,3.262448274810963,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,"['Action', 'Adventure', 'Children']",3
6567,3.5,3,3.262448274810963,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,"['Comedy', 'Crime', 'Drama', 'War']",4
6568,3.25,2,3.262448274810963,Camp (2003),Comedy|Musical,"['Comedy', 'Musical']",2
6571,4.0,1,3.262448274810963,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,['Drama'],1
6572,3.5,2,3.262448274810963,Scorched (2003),Comedy|Crime,"['Comedy', 'Crime']",2
6573,4.0,1,3.262448274810963,Avanti! (1972),Comedy|Drama,"['Comedy', 'Drama']",2
6574,1.0,1,3.262448274810963,Eve of Destruction (1991),Action|Sci-Fi|Thriller,"['Action', 'Sci-Fi', 'Thriller']",3
6577,3.5,2,3.262448274810963,Kickboxer 2: The Road Back (1991),Action|Drama,"['Action', 'Drama']",2
6578,3.5,1,3.262448274810963,"Kiss Me, Stupid (1964)",Comedy,['Comedy'],1
6579,4.0,2,3.262448274810963,"One, Two, Three (1961)",Comedy,['Comedy'],1
6581,2.5,2,3.262448274810963,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery,"['Comedy', 'Drama', 'Mystery']",3
6582,2.3333333333333335,3,3.262448274810963,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,"['Action', 'Comedy', 'Crime', 'Thriller']",4
6583,4.0,1,3.262448274810963,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi,"['Action', 'Sci-Fi']",2
6584,3.1666666666666665,3,3.262448274810963,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,"['Adventure', 'Comedy', 'Crime', 'Thriller']",4
6586,3.09375,16,3.262448274810963,American Wedding (American Pie 3) (2003),Comedy,['Comedy'],1
6587,1.5,1,3.262448274810963,Gigli (2003),Comedy|Crime|Romance,"['Comedy', 'Crime', 'Romance']",3
6588,4.0,1,3.262448274810963,And Now... Ladies and Gentlemen... (2002),Romance|Thriller,"['Romance', 'Thriller']",2
6591,4.333333333333333,6,3.262448274810963,"Magdalene Sisters, The (2002)",Drama,['Drama'],1
6592,4.0,1,3.262448274810963,"Secret Lives of Dentists, The (2002)",Drama,['Drama'],1
6593,3.2083333333333335,24,3.262448274810963,Freaky Friday (2003),Children|Comedy|Fantasy,"['Children', 'Comedy', 'Fantasy']",3
6595,3.3214285714285716,14,3.262448274810963,S.W.A.T. (2003),Action|Thriller,"['Action', 'Thriller']",2
6596,3.5,1,3.262448274810963,"Divorce, Le (2003)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
6597,3.0,1,3.262448274810963,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi,"['Action', 'Sci-Fi']",2
6598,3.5,1,3.262448274810963,Step Into Liquid (2002),Documentary,['Documentary'],1
6603,2.5,1,3.262448274810963,"Double Life, A (1947)",Crime|Drama|Film-Noir,"['Crime', 'Drama', 'Film-Noir']",3
6604,4.0,1,3.262448274810963,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy,['Comedy'],1
6609,3.5,1,3.262448274810963,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,['Drama'],1
6611,5.0,1,3.262448274810963,Umberto D. (1952),Drama,['Drama'],1
6612,4.25,2,3.262448274810963,Brother's Keeper (1992),Documentary,['Documentary'],1
6614,2.6666666666666665,3,3.262448274810963,I Love You to Death (1990),Comedy|Crime,"['Comedy', 'Crime']",2
6615,2.3333333333333335,9,3.262448274810963,Freddy vs. Jason (2003),Action|Horror|Thriller,"['Action', 'Horror', 'Thriller']",3
6616,2.75,2,3.262448274810963,Grind (2003),Action|Comedy,"['Action', 'Comedy']",2
6617,3.9444444444444446,9,3.262448274810963,Open Range (2003),Western,['Western'],1
6618,3.823529411764706,17,3.262448274810963,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,"['Action', 'Comedy']",2
6619,2.9166666666666665,6,3.262448274810963,Uptown Girls (2003),Comedy,['Comedy'],1
6620,3.8333333333333335,18,3.262448274810963,American Splendor (2003),Comedy|Drama,"['Comedy', 'Drama']",2
6624,1.9,5,3.262448274810963,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,"['Action', 'Adventure', 'Children', 'Fantasy']",4
6625,2.5,4,3.262448274810963,Camp Nowhere (1994),Adventure|Children|Comedy,"['Adventure', 'Children', 'Comedy']",3
6628,2.0,1,3.262448274810963,Hot Dog... The Movie (1984),Comedy,['Comedy'],1
6629,3.5,3,3.262448274810963,House of Wax (1953),Crime|Horror|Mystery|Thriller,"['Crime', 'Horror', 'Mystery', 'Thriller']",4
6631,1.5,2,3.262448274810963,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,"['Horror', 'Sci-Fi', 'Thriller']",3
6636,3.75,4,3.262448274810963,"Sure Thing, The (1985)",Comedy|Romance,"['Comedy', 'Romance']",2
6638,2.1666666666666665,3,3.262448274810963,Valley Girl (1983),Comedy|Romance,"['Comedy', 'Romance']",2
6639,3.4285714285714284,7,3.262448274810963,Wait Until Dark (1967),Drama|Thriller,"['Drama', 'Thriller']",2
6643,2.625,4,3.262448274810963,Tokyo Story (Tôkyô monogatari) (1953),Drama,['Drama'],1
6644,4.0,1,3.262448274810963,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,"['Drama', 'Romance']",2
6645,3.7857142857142856,7,3.262448274810963,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",4
6650,3.3333333333333335,3,3.262448274810963,Kind Hearts and Coronets (1949),Comedy|Drama,"['Comedy', 'Drama']",2
6654,3.5,1,3.262448274810963,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,"['Adventure', 'Sci-Fi']",2
6656,4.0,1,3.262448274810963,Attack of the Puppet People (1958),Horror|Sci-Fi,"['Horror', 'Sci-Fi']",2
6658,3.375,4,3.262448274810963,10 (1979),Comedy|Romance,"['Comedy', 'Romance']",2
6659,3.4375,16,3.262448274810963,Tremors (1990),Comedy|Horror|Sci-Fi,"['Comedy', 'Horror', 'Sci-Fi']",3
6660,3.5,1,3.262448274810963,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,"['Drama', 'Fantasy', 'Musical', 'Romance']",4
6662,3.4545454545454546,11,3.262448274810963,"Pink Panther, The (1963)",Comedy|Crime,"['Comedy', 'Crime']",2
6663,3.4,5,3.262448274810963,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,"['Comedy', 'Crime']",2
6664,3.5,6,3.262448274810963,Commando (1985),Action|Adventure,"['Action', 'Adventure']",2
6665,4.5,1,3.262448274810963,Dracula (1979),Horror|Romance,"['Horror', 'Romance']",2
6666,4.3,5,3.262448274810963,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,"['Comedy', 'Drama', 'Fantasy']",3
6667,3.5,1,3.262448274810963,Waco: The Rules of Engagement (1997),Documentary,['Documentary'],1
6669,3.4166666666666665,6,3.262448274810963,Ikiru (1952),Drama,['Drama'],1
6670,2.25,2,3.262448274810963,Comic Book Villains (2002),Comedy,['Comedy'],1
6671,4.0,1,3.262448274810963,"Angel at My Table, An (1990)",Drama,['Drama'],1
6678,3.5,1,3.262448274810963,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,"['Drama', 'Sci-Fi']",2
6679,4.0,1,3.262448274810963,Revolution OS (2001),Documentary,['Documentary'],1
6684,4.0,2,3.262448274810963,Death in Venice (Morte a Venezia) (1971),Drama|Romance,"['Drama', 'Romance']",2
6686,2.7,5,3.262448274810963,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,"['Action', 'Comedy', 'Crime', 'Fantasy']",4
6687,2.0,4,3.262448274810963,My Boss's Daughter (2003),Comedy|Romance,"['Comedy', 'Romance']",2
6688,3.5,1,3.262448274810963,Autumn Spring (Babí léto) (2001),Comedy|Drama,"['Comedy', 'Drama']",2
6689,4.0,1,3.262448274810963,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
6691,2.5,1,3.262448274810963,Dust (2001),Drama|Western,"['Drama', 'Western']",2
6692,2.0,1,3.262448274810963,Stoked: The Rise and Fall of Gator (2002),Documentary,['Documentary'],1
6695,1.875,4,3.262448274810963,Jeepers Creepers 2 (2003),Horror|Thriller,"['Horror', 'Thriller']",2
6696,2.5,1,3.262448274810963,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,"['Comedy', 'Drama', 'Musical', 'Romance']",4
6699,3.0,1,3.262448274810963,Once Upon a Time in the Midlands (2002),Drama,['Drama'],1
6702,2.3,5,3.262448274810963,Dickie Roberts: Former Child Star (2003),Comedy,['Comedy'],1
6705,2.5,1,3.262448274810963,Party Monster (2003),Comedy|Crime|Drama|Thriller,"['Comedy', 'Crime', 'Drama', 'Thriller']",4
6706,3.5,1,3.262448274810963,Taking Sides (2001),Drama,['Drama'],1
6707,2.875,8,3.262448274810963,Cabin Fever (2002),Horror|Thriller,"['Horror', 'Thriller']",2
6708,3.7205882352941178,34,3.262448274810963,Matchstick Men (2003),Comedy|Crime|Drama,"['Comedy', 'Crime', 'Drama']",3
6709,3.2142857142857144,14,3.262448274810963,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,"['Action', 'Adventure', 'Crime', 'Thriller']",4
6710,3.625,4,3.262448274810963,Dummy (2002),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
6711,4.033783783783784,74,3.262448274810963,Lost in Translation (2003),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
6713,3.8,5,3.262448274810963,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,"['Animation', 'Drama', 'Romance']",3
6715,3.5,1,3.262448274810963,Children of the Night (1991),Horror,['Horror'],1
6718,2.5,1,3.262448274810963,Gotcha! (1985),Comedy,['Comedy'],1
6720,2.5,2,3.262448274810963,Kuffs (1992),Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']",3
6721,3.357142857142857,7,3.262448274810963,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']",3
6722,2.5,1,3.262448274810963,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,"['Action', 'Romance']",2
6723,3.0,2,3.262448274810963,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,['Action'],1
6724,3.6,5,3.262448274810963,Paper Moon (1973),Comedy|Crime|Drama,"['Comedy', 'Crime', 'Drama']",3
6731,3.625,8,3.262448274810963,Day of the Dead (1985),Horror|Sci-Fi|Thriller,"['Horror', 'Sci-Fi', 'Thriller']",3
6732,3.75,2,3.262448274810963,"Hello, Dolly! (1969)",Comedy|Musical|Romance,"['Comedy', 'Musical', 'Romance']",3
6734,2.0,2,3.262448274810963,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,"['Comedy', 'Romance', 'Sci-Fi', 'Thriller']",4
6744,2.25,4,3.262448274810963,Once Bitten (1985),Comedy|Horror,"['Comedy', 'Horror']",2
6746,2.0,1,3.262448274810963,Squirm (1976),Horror|Romance,"['Horror', 'Romance']",2
6748,3.0,1,3.262448274810963,"Brood, The (1979)",Horror,['Horror'],1
6750,2.8333333333333335,3,3.262448274810963,Anything Else (2003),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
6751,2.5,1,3.262448274810963,Cold Creek Manor (2003),Drama|Thriller,"['Drama', 'Thriller']",2
6752,3.5,1,3.262448274810963,"Fighting Temptations, The (2003)",Drama,['Drama'],1
6753,3.5,12,3.262448274810963,Secondhand Lions (2003),Children|Comedy|Drama,"['Children', 'Comedy', 'Drama']",3
6754,3.5,33,3.262448274810963,Underworld (2003),Action|Fantasy|Horror,"['Action', 'Fantasy', 'Horror']",3
6755,3.3214285714285716,14,3.262448274810963,Bubba Ho-tep (2002),Comedy|Horror,"['Comedy', 'Horror']",2
6760,3.0,2,3.262448274810963,In This World (2002),Adventure|Drama,"['Adventure', 'Drama']",2
6763,2.4285714285714284,7,3.262448274810963,Duplex (2003),Comedy|Crime,"['Comedy', 'Crime']",2
6764,3.1470588235294117,17,3.262448274810963,"Rundown, The (2003)",Action|Adventure|Comedy,"['Action', 'Adventure', 'Comedy']",3
6765,3.2777777777777777,9,3.262448274810963,Under the Tuscan Sun (2003),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
6768,4.0,1,3.262448274810963,Luther (2003),Drama,['Drama'],1
6769,3.0,1,3.262448274810963,Mambo Italiano (2003),Comedy,['Comedy'],1
6770,3.5,2,3.262448274810963,My Life Without Me (2003),Drama|Romance,"['Drama', 'Romance']",2
6772,3.0,1,3.262448274810963,To Be and to Have (Être et avoir) (2002),Documentary,['Documentary'],1
6773,3.7045454545454546,22,3.262448274810963,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,"['Animation', 'Comedy', 'Fantasy']",3
6774,3.6875,8,3.262448274810963,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,"['Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",4
6775,4.0,1,3.262448274810963,Life and Debt (2001),Documentary,['Documentary'],1
6776,4.166666666666667,3,3.262448274810963,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,"['Comedy', 'Drama', 'Musical', 'Romance']",4
6777,3.6,5,3.262448274810963,Judgment at Nuremberg (1961),Drama,['Drama'],1
6780,3.25,2,3.262448274810963,"Brief History of Time, A (1991)",Documentary,['Documentary'],1
6782,4.0,1,3.262448274810963,Leningrad Cowboys Go America (1989),Comedy|Musical,"['Comedy', 'Musical']",2
6783,3.5,3,3.262448274810963,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,"['Comedy', 'Drama']",2
6785,3.75,4,3.262448274810963,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,"['Comedy', 'Musical', 'Romance', 'Western']",4
6786,3.875,4,3.262448274810963,Kiss of the Spider Woman (1985),Drama,['Drama'],1
6787,4.018518518518518,27,3.262448274810963,All the President's Men (1976),Drama|Thriller,"['Drama', 'Thriller']",2
6788,2.0,1,3.262448274810963,Angie (1994),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
6789,4.0,1,3.262448274810963,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,"['Drama', 'Mystery', 'Romance']",3
6790,3.5,3,3.262448274810963,Avalon (2001),Drama|Fantasy|Sci-Fi,"['Drama', 'Fantasy', 'Sci-Fi']",3
6791,4.4,5,3.262448274810963,Babette's Feast (Babettes gæstebud) (1987),Drama,['Drama'],1
6793,1.7727272727272727,11,3.262448274810963,Beethoven (1992),Children|Comedy|Drama,"['Children', 'Comedy', 'Drama']",3
6794,1.5,5,3.262448274810963,Beethoven's 2nd (1993),Children|Comedy,"['Children', 'Comedy']",2
6796,3.7222222222222223,18,3.262448274810963,Boyz N the Hood (1991),Crime|Drama,"['Crime', 'Drama']",2
6797,3.0,1,3.262448274810963,Bugsy (1991),Crime|Drama,"['Crime', 'Drama']",2
6798,2.75,2,3.262448274810963,Bugsy Malone (1976),Children|Comedy|Crime|Musical,"['Children', 'Comedy', 'Crime', 'Musical']",4
6800,2.3333333333333335,3,3.262448274810963,Cobra (1986),Action|Crime,"['Action', 'Crime']",2
6803,3.5,1,3.262448274810963,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']",3
6804,2.0,1,3.262448274810963,Crimewave (1985),Comedy|Crime,"['Comedy', 'Crime']",2
6807,3.95,40,3.262448274810963,Monty Python's The Meaning of Life (1983),Comedy,['Comedy'],1
6808,4.0,4,3.262448274810963,Where Eagles Dare (1968),Action|Adventure|War,"['Action', 'Adventure', 'War']",3
6809,3.0,1,3.262448274810963,Tightrope (1984),Thriller,['Thriller'],1
6810,2.5,5,3.262448274810963,Sleeping with the Enemy (1991),Drama|Thriller,"['Drama', 'Thriller']",2
6811,2.5,5,3.262448274810963,PCU (1994),Comedy,['Comedy'],1
6812,2.25,2,3.262448274810963,"Rookie, The (1990)",Action|Comedy|Thriller,"['Action', 'Comedy', 'Thriller']",3
6814,3.0,1,3.262448274810963,City Heat (1984),Action|Comedy,"['Action', 'Comedy']",2
6816,4.0,1,3.262448274810963,Three O'Clock High (1987),Comedy,['Comedy'],1
6817,3.0,1,3.262448274810963,"White Hunter, Black Heart (1990)",Adventure|Drama,"['Adventure', 'Drama']",2
6818,5.0,2,3.262448274810963,Come and See (Idi i smotri) (1985),Drama|War,"['Drama', 'War']",2
6820,4.0,6,3.262448274810963,Ginger Snaps (2000),Drama|Horror|Thriller,"['Drama', 'Horror', 'Thriller']",3
6821,3.0,1,3.262448274810963,More American Graffiti (1979),Comedy,['Comedy'],1
6827,0.8333333333333334,3,3.262448274810963,It's Pat (1994),Comedy,['Comedy'],1
6832,3.6,5,3.262448274810963,Regarding Henry (1991),Drama,['Drama'],1
6835,5.0,1,3.262448274810963,Alien Contamination (1980),Action|Horror|Sci-Fi,"['Action', 'Horror', 'Sci-Fi']",3
6836,3.5,1,3.262448274810963,"Amazing Transparent Man, The (1960)",Sci-Fi,['Sci-Fi'],1
6837,3.0,1,3.262448274810963,Love Affair (1939),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
6850,2.3333333333333335,3,3.262448274810963,Leap of Faith (1992),Comedy|Drama,"['Comedy', 'Drama']",2
6851,2.75,2,3.262448274810963,"Gas, Food, Lodging (1992)",Drama|Romance,"['Drama', 'Romance']",2
6852,3.625,4,3.262448274810963,In Cold Blood (1967),Crime|Drama,"['Crime', 'Drama']",2
6853,1.0,1,3.262448274810963,Campus Man (1987),Comedy,['Comedy'],1
6856,4.0,2,3.262448274810963,Yankee Doodle Dandy (1942),Drama|Musical,"['Drama', 'Musical']",2
6857,3.769230769230769,13,3.262448274810963,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,"['Action', 'Adventure', 'Animation', 'Fantasy']",4
6858,3.75,2,3.262448274810963,Knife in the Water (Nóz w wodzie) (1962),Drama,['Drama'],1
6860,2.0,1,3.262448274810963,Mobsters (1991),Crime|Drama,"['Crime', 'Drama']",2
6862,3.5,2,3.262448274810963,Out of Time (2003),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",3
6863,3.4015151515151514,66,3.262448274810963,School of Rock (2003),Comedy|Musical,"['Comedy', 'Musical']",2
6867,3.5833333333333335,12,3.262448274810963,"Station Agent, The (2003)",Comedy|Drama,"['Comedy', 'Drama']",2
6868,3.4285714285714284,7,3.262448274810963,Wonderland (2003),Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",4
6869,3.8333333333333335,3,3.262448274810963,Bus 174 (Ônibus 174) (2002),Crime|Documentary,"['Crime', 'Documentary']",2
6870,3.7115384615384617,52,3.262448274810963,Mystic River (2003),Crime|Drama|Mystery,"['Crime', 'Drama', 'Mystery']",3
6872,1.125,4,3.262448274810963,"House of the Dead, The (2003)",Action|Horror,"['Action', 'Horror']",2
6873,3.175,20,3.262448274810963,Intolerable Cruelty (2003),Comedy|Romance,"['Comedy', 'Romance']",2
6874,3.9618320610687023,131,3.262448274810963,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",3
6879,3.4411764705882355,17,3.262448274810963,Runaway Jury (2003),Drama|Thriller,"['Drama', 'Thriller']",2
6880,1.8571428571428572,7,3.262448274810963,"Texas Chainsaw Massacre, The (2003)",Horror,['Horror'],1
6881,3.0714285714285716,7,3.262448274810963,Pieces of April (2003),Comedy|Drama,"['Comedy', 'Drama']",2
6882,2.5,1,3.262448274810963,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']",3
6883,3.0,1,3.262448274810963,Sylvia (2003),Drama|Romance,"['Drama', 'Romance']",2
6884,3.0,2,3.262448274810963,Veronica Guerin (2003),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",3
6885,2.8333333333333335,3,3.262448274810963,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",5
6886,3.5,1,3.262448274810963,Beyond Borders (2003),Drama|Romance|War,"['Drama', 'Romance', 'War']",3
6887,4.1,5,3.262448274810963,Radio (2003),Drama,['Drama'],1
6888,2.275,20,3.262448274810963,Scary Movie 3 (2003),Comedy|Horror,"['Comedy', 'Horror']",2
6889,3.0,2,3.262448274810963,Brother Bear (2003),Adventure|Animation|Children,"['Adventure', 'Animation', 'Children']",3
6890,3.5555555555555554,9,3.262448274810963,Elephant (2003),Drama,['Drama'],1
6893,3.85,10,3.262448274810963,"Italian Job, The (1969)",Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']",3
6898,3.3333333333333335,3,3.262448274810963,Sweet Sixteen (2002),Drama,['Drama'],1
6899,3.5,1,3.262448274810963,Alien from L.A. (1988),Sci-Fi,['Sci-Fi'],1
6902,4.0,2,3.262448274810963,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Thriller']",7
6909,3.25,2,3.262448274810963,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,['Thriller'],1
6911,3.5,1,3.262448274810963,"Jolson Story, The (1946)",Musical,['Musical'],1
6912,3.5,1,3.262448274810963,You'll Never Get Rich (1941),Comedy|Musical|Romance,"['Comedy', 'Musical', 'Romance']",3
6918,3.75,2,3.262448274810963,"Unvanquished, The (Aparajito) (1957)",Drama,['Drama'],1
6920,3.5,3,3.262448274810963,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,"['Crime', 'Thriller']",2
6927,4.0,1,3.262448274810963,"Human Stain, The (2003)",Drama|Romance|Thriller,"['Drama', 'Romance', 'Thriller']",3
6932,3.5,7,3.262448274810963,Shattered Glass (2003),Crime|Drama,"['Crime', 'Drama']",2
6934,3.151898734177215,79,3.262448274810963,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",5
6935,4.0,1,3.262448274810963,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,['Documentary'],1
6936,3.6923076923076925,39,3.262448274810963,Elf (2003),Children|Comedy|Fantasy,"['Children', 'Comedy', 'Fantasy']",3
6938,4.0,1,3.262448274810963,Billabong Odyssey (2003),Documentary,['Documentary'],1
6939,4.0,1,3.262448274810963,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,"['Drama', 'Romance']",2
6942,3.788135593220339,59,3.262448274810963,Love Actually (2003),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
6944,3.5,13,3.262448274810963,Father of the Bride (1991),Comedy,['Comedy'],1
6945,4.25,2,3.262448274810963,My Architect: A Son's Journey (2003),Documentary,['Documentary'],1
6946,2.75,2,3.262448274810963,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,"['Action', 'Animation', 'Children', 'Fantasy']",4
6947,3.638888888888889,36,3.262448274810963,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,"['Adventure', 'Drama', 'War']",3
6948,4.0,1,3.262448274810963,Tupac: Resurrection (2003),Documentary,['Documentary'],1
6949,3.5,1,3.262448274810963,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,"['Comedy', 'Mystery', 'Sci-Fi']",3
6950,3.6666666666666665,3,3.262448274810963,"Missing, The (2003)",Adventure|Thriller|Western,"['Adventure', 'Thriller', 'Western']",3
6951,2.1,5,3.262448274810963,"Cat in the Hat, The (2003)",Children|Comedy,"['Children', 'Comedy']",2
6952,3.111111111111111,9,3.262448274810963,Gothika (2003),Horror|Thriller,"['Horror', 'Thriller']",2
6953,3.3,25,3.262448274810963,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",5
